ship date;tracking;state;zip;custom weight;weight;zone;I;rate;shipper
2016/2/24;1Z091YW70391702201;LA;70764;0;0;7;Fuel Surcharge;1.12;M T L International
2016/2/24;1Z091YW70391702201;LA;70764;0;0;7;Third Party Billing Service;0.59;M T L International
2016/2/24;1Z091YW70391702201;LA;70764;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70391632617;NE;68801;24;38;6;Ground Residential Third Party;18.72;M T L International
2016/2/24;1Z091YW70391632617;NE;68801;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70391632617;NE;68801;0;0;6;Fuel Surcharge;1.04;M T L International
2016/2/24;1Z091YW70391632617;NE;68801;0;0;6;Third Party Billing Service;0.55;M T L International
2016/2/24;1Z091YW70391632617;NE;68801;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70392335222;NC;27055;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70392335222;NC;27055;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70392335222;NC;27055;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70392335222;NC;27055;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/24;1Z091YW70392335222;NC;27055;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/24;1Z091YW70392335222;NC;27055;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70393134036;OH;45304;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70393134036;OH;45304;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70393134036;OH;45304;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70393134036;OH;45304;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/24;1Z091YW70393134036;OH;45304;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/24;1Z091YW70393134036;OH;45304;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70391316254;FL;32726;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70391316254;FL;32726;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70391316254;FL;32726;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/24;1Z091YW70391316254;FL;32726;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/24;1Z091YW70391316254;FL;32726;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70393635307;FL;32444;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70393635307;FL;32444;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70393635307;FL;32444;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/24;1Z091YW70393635307;FL;32444;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/24;1Z091YW70393635307;FL;32444;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70394433041;WV;26261;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70394433041;WV;26261;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70394433041;WV;26261;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70394433041;WV;26261;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/24;1Z091YW70394433041;WV;26261;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/24;1Z091YW70394433041;WV;26261;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70393111088;CT;6471;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/24;1Z091YW70393111088;CT;6471;0;0;8;Fuel Surcharge;1.25;M T L International
2016/2/24;1Z091YW70393111088;CT;6471;0;0;8;Third Party Billing Service;0.65;M T L International
2016/2/24;1Z091YW70393111088;CT;6471;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/24;1Z091YW70391912323;LA;70791;11;11;7;Ground Residential Third Party;9.24;M T L International
2016/2/24;1Z091YW70391912323;LA;70791;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70391912323;LA;70791;0;0;7;Delivery Area Surcharge;3.15;M T L International
2016/2/24;1Z091YW70391912323;LA;70791;0;0;7;Fuel Surcharge;0.73;M T L International
2016/2/24;1Z091YW70391912323;LA;70791;0;0;7;Third Party Billing Service;0.38;M T L International
2016/2/24;1Z091YW70390093130;PA;17057;13;33;8;Ground Commercial Third Party;22.28;M T L International
2016/2/24;1Z091YW70390093130;PA;17057;0;0;8;Fuel Surcharge;1.11;M T L International
2016/2/24;1Z091YW70390093130;PA;17057;0;0;8;Third Party Billing Service;0.58;M T L International
2016/2/24;1Z091YW70390093130;PA;17057;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/24;1Z091YW70390467718;NY;12033;9;9;8;Ground Residential Third Party;9.11;M T L International
2016/2/24;1Z091YW70390467718;NY;12033;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70390467718;NY;12033;0;0;8;Delivery Area Surcharge;3.15;M T L International
2016/2/24;1Z091YW70390467718;NY;12033;0;0;8;Fuel Surcharge;0.72;M T L International
2016/2/24;1Z091YW70390467718;NY;12033;0;0;8;Third Party Billing Service;0.38;M T L International
2016/2/25;1Z091YW70394159357;TX;78228;16;27;6;Ground Residential Third Party;14.55;M T L International
2016/2/25;1Z091YW70394159357;TX;78228;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70394159357;TX;78228;0;0;6;Fuel Surcharge;0.84;M T L International
2016/2/25;1Z091YW70394159357;TX;78228;0;0;6;Third Party Billing Service;0.44;M T L International
2016/2/25;1Z091YW70394159357;TX;78228;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70395447052;AZ;85345;16;27;4;Ground Residential Third Party;9.73;M T L International
2016/2/25;1Z091YW70395447052;AZ;85345;0;0;4;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70395447052;AZ;85345;0;0;4;Fuel Surcharge;0.59;M T L International
2016/2/25;1Z091YW70395447052;AZ;85345;0;0;4;Third Party Billing Service;0.31;M T L International
2016/2/25;1Z091YW70395447052;AZ;85345;0;0;4;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70391092764;OK;74014;8;15;6;Ground Commercial Third Party;9.06;M T L International
2016/2/25;1Z091YW70391092764;OK;74014;0;0;6;Fuel Surcharge;0.45;M T L International
2016/2/25;1Z091YW70391092764;OK;74014;0;0;6;Third Party Billing Service;0.24;M T L International
2016/2/25;1Z091YW70391092764;OK;74014;0;0;6;Ground Commercial Third Party;0;M T L International
2016/2/25;1Z091YW70397114210;WA;98801;24;38;5;Ground Residential Third Party;15.07;M T L International
2016/2/25;1Z091YW70397114210;WA;98801;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70397114210;WA;98801;0;0;5;Fuel Surcharge;0.86;M T L International
2016/2/25;1Z091YW70397114210;WA;98801;0;0;5;Third Party Billing Service;0.45;M T L International
2016/2/25;1Z091YW70397114210;WA;98801;0;0;5;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70395477225;WA;98502;24;38;5;Ground Residential Third Party;15.07;M T L International
2016/2/25;1Z091YW70395477225;WA;98502;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70395477225;WA;98502;0;0;5;Fuel Surcharge;0.86;M T L International
2016/2/25;1Z091YW70395477225;WA;98502;0;0;5;Third Party Billing Service;0.45;M T L International
2016/2/25;1Z091YW70395477225;WA;98502;0;0;5;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70398824693;TX;77478;24;38;6;Ground Residential Third Party;18.72;M T L International
2016/2/25;1Z091YW70398824693;TX;77478;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70398824693;TX;77478;0;0;6;Fuel Surcharge;1.04;M T L International
2016/2/25;1Z091YW70398824693;TX;77478;0;0;6;Third Party Billing Service;0.55;M T L International
2016/2/25;1Z091YW70398824693;TX;77478;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70395261323;TX;76542;24;38;6;Ground Residential Third Party;18.72;M T L International
2016/2/25;1Z091YW70395261323;TX;76542;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70395261323;TX;76542;0;0;6;Fuel Surcharge;1.04;M T L International
2016/2/25;1Z091YW70395261323;TX;76542;0;0;6;Third Party Billing Service;0.55;M T L International
2016/2/25;1Z091YW70395261323;TX;76542;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70397635158;OR;97701;9;9;5;Ground Residential Third Party;7.31;M T L International
2016/2/25;1Z091YW70397635158;OR;97701;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70397635158;OR;97701;0;0;5;Fuel Surcharge;0.47;M T L International
2016/2/25;1Z091YW70397635158;OR;97701;0;0;5;Third Party Billing Service;0.25;M T L International
2016/2/25;1Z091YW70394580187;FL;32117;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/25;1Z091YW70394580187;FL;32117;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70394580187;FL;32117;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/25;1Z091YW70394580187;FL;32117;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/25;1Z091YW70394580187;FL;32117;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70393262193;IN;47025;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/25;1Z091YW70393262193;IN;47025;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70393262193;IN;47025;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/25;1Z091YW70393262193;IN;47025;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/25;1Z091YW70393262193;IN;47025;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70391522816;FL;33013;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/25;1Z091YW70391522816;FL;33013;0;0;8;Fuel Surcharge;1.25;M T L International
2016/2/25;1Z091YW70391522816;FL;33013;0;0;8;Third Party Billing Service;0.65;M T L International
2016/2/25;1Z091YW70391522816;FL;33013;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/25;1Z091YW70391109424;MA;2128;11;11;8;Ground Residential Third Party;10.04;M T L International
2016/2/25;1Z091YW70391109424;MA;2128;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70391109424;MA;2128;0;0;8;Fuel Surcharge;0.61;M T L International
2016/2/25;1Z091YW70391109424;MA;2128;0;0;8;Third Party Billing Service;0.32;M T L International
2016/2/25;1Z091YW70399621169;TX;76058;72;114;6;Ground Residential Third Party;39.15;M T L International
2016/2/25;1Z091YW70399621169;TX;76058;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70399621169;TX;76058;0;0;6;Large Package Surcharge;67.5;M T L International
2016/2/25;1Z091YW70399621169;TX;76058;0;0;6;Fuel Surcharge;5.44;M T L International
2016/2/25;1Z091YW70399621169;TX;76058;0;0;6;Third Party Billing Service;2.86;M T L International
2016/2/25;1Z091YW70399621169;TX;76058;0;0;6;Residential Surcharge;0;M T L International
2016/2/25;1Z091YW70399621169;TX;76058;0;0;6;Large Package Surcharge;0;M T L International
2016/2/25;1Z091YW70399621169;TX;76058;0;0;6;Fuel Surcharge;0;M T L International
2016/2/25;1Z091YW70399621169;TX;76058;0;0;6;Third Party Billing Service;0;M T L International
2016/2/25;1Z091YW70395490175;WI;53012;5;10;7;Ground Residential Third Party;8.8;M T L International
2016/2/25;1Z091YW70395490175;WI;53012;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70395490175;WI;53012;0;0;7;Fuel Surcharge;0.55;M T L International
2016/2/25;1Z091YW70395490175;WI;53012;0;0;7;Third Party Billing Service;0.29;M T L International
2016/2/25;1Z091YW70395490175;WI;53012;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70399889989;NY;11103;12;12;8;Ground Commercial Third Party;10.27;M T L International
2016/2/25;1Z091YW70399889989;NY;11103;0;0;8;Fuel Surcharge;0.52;M T L International
2016/2/25;1Z091YW70399889989;NY;11103;0;0;8;Third Party Billing Service;0.27;M T L International
2016/2/25;1Z091YW70396084595;MS;38632;24;38;7;Ground Commercial Third Party;21.21;M T L International
2016/2/25;1Z091YW70396084595;MS;38632;0;0;7;Delivery Area Surcharge;2.3;M T L International
2016/2/25;1Z091YW70396084595;MS;38632;0;0;7;Fuel Surcharge;1.17;M T L International
2016/2/25;1Z091YW70396084595;MS;38632;0;0;7;Third Party Billing Service;0.62;M T L International
2016/2/25;1Z091YW70396084595;MS;38632;0;0;7;Ground Commercial Third Party;0;M T L International
2016/2/25;1Z091YW70397458000;TX;76058;48;76;6;Ground Residential Third Party;26.68;M T L International
2016/2/25;1Z091YW70397458000;TX;76058;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70397458000;TX;76058;0;0;6;Fuel Surcharge;1.44;M T L International
2016/2/25;1Z091YW70397458000;TX;76058;0;0;6;Third Party Billing Service;0.76;M T L International
2016/2/25;1Z091YW70397458000;TX;76058;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70395891036;GA;31555;16;27;8;Ground Residential Third Party;20;M T L International
2016/2/25;1Z091YW70395891036;GA;31555;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70395891036;GA;31555;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/25;1Z091YW70395891036;GA;31555;0;0;8;Fuel Surcharge;1.31;M T L International
2016/2/25;1Z091YW70395891036;GA;31555;0;0;8;Third Party Billing Service;0.69;M T L International
2016/2/25;1Z091YW70395891036;GA;31555;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70398219641;KS;66733;16;27;6;Ground Residential Third Party;14.55;M T L International
2016/2/25;1Z091YW70398219641;KS;66733;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70398219641;KS;66733;0;0;6;Delivery Area Surcharge - Extended;4;M T L International
2016/2/25;1Z091YW70398219641;KS;66733;0;0;6;Fuel Surcharge;1.04;M T L International
2016/2/25;1Z091YW70398219641;KS;66733;0;0;6;Third Party Billing Service;0.54;M T L International
2016/2/25;1Z091YW70398219641;KS;66733;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70397734274;NC;27214;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/25;1Z091YW70397734274;NC;27214;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70397734274;NC;27214;0;0;8;Delivery Area Surcharge;3.15;M T L International
2016/2/25;1Z091YW70397734274;NC;27214;0;0;8;Fuel Surcharge;1.55;M T L International
2016/2/25;1Z091YW70397734274;NC;27214;0;0;8;Third Party Billing Service;0.81;M T L International
2016/2/25;1Z091YW70397734274;NC;27214;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70395762087;FL;33463;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/25;1Z091YW70395762087;FL;33463;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70395762087;FL;33463;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/25;1Z091YW70395762087;FL;33463;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/25;1Z091YW70395762087;FL;33463;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70396110314;WI;53080;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/25;1Z091YW70396110314;WI;53080;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70396110314;WI;53080;0;0;7;Delivery Area Surcharge;3.15;M T L International
2016/2/25;1Z091YW70396110314;WI;53080;0;0;7;Fuel Surcharge;1.36;M T L International
2016/2/25;1Z091YW70396110314;WI;53080;0;0;7;Third Party Billing Service;0.71;M T L International
2016/2/25;1Z091YW70396110314;WI;53080;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70397503139;MI;48219;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/25;1Z091YW70397503139;MI;48219;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70397503139;MI;48219;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/25;1Z091YW70397503139;MI;48219;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/25;1Z091YW70397503139;MI;48219;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70395899743;AL;35952;9;9;8;Ground Residential Third Party;9.11;M T L International
2016/2/25;1Z091YW70395899743;AL;35952;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70395899743;AL;35952;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/25;1Z091YW70395899743;AL;35952;0;0;8;Fuel Surcharge;0.76;M T L International
2016/2/25;1Z091YW70395899743;AL;35952;0;0;8;Third Party Billing Service;0.4;M T L International
2016/2/25;1Z091YW70398613367;IN;46514;24;38;7;Ground Commercial Third Party;21.21;M T L International
2016/2/25;1Z091YW70398613367;IN;46514;0;0;7;Fuel Surcharge;1.06;M T L International
2016/2/25;1Z091YW70398613367;IN;46514;0;0;7;Third Party Billing Service;0.56;M T L International
2016/2/25;1Z091YW70398613367;IN;46514;0;0;7;Ground Commercial Third Party;0;M T L International
2016/2/25;1Z091YW70392257861;TX;77091;24;38;6;Ground Commercial Third Party;18.1;M T L International
2016/2/25;1Z091YW70392257861;TX;77091;0;0;6;Fuel Surcharge;0.9;M T L International
2016/2/25;1Z091YW70392257861;TX;77091;0;0;6;Third Party Billing Service;0.48;M T L International
2016/2/25;1Z091YW70392257861;TX;77091;0;0;6;Ground Commercial Third Party;0;M T L International
2016/2/25;1Z091YW70390565479;TX;76401;24;38;6;Ground Commercial Third Party;18.1;M T L International
2016/2/25;1Z091YW70390565479;TX;76401;0;0;6;Delivery Area Surcharge - Extended;2.3;M T L International
2016/2/25;1Z091YW70390565479;TX;76401;0;0;6;Fuel Surcharge;1.02;M T L International
2016/2/25;1Z091YW70390565479;TX;76401;0;0;6;Third Party Billing Service;0.54;M T L International
2016/2/25;1Z091YW70390565479;TX;76401;0;0;6;Ground Commercial Third Party;0;M T L International
2016/2/25;1Z091YW70393926529;CO;80239;13;16;5;Ground Residential Third Party;8.17;M T L International
2016/2/25;1Z091YW70393926529;CO;80239;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70393926529;CO;80239;0;0;5;Fuel Surcharge;0.51;M T L International
2016/2/25;1Z091YW70393926529;CO;80239;0;0;5;Third Party Billing Service;0.27;M T L International
2016/2/25;1Z091YW70393926529;CO;80239;0;0;5;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70393388405;NY;12546;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/25;1Z091YW70393388405;NY;12546;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70393388405;NY;12546;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/25;1Z091YW70393388405;NY;12546;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/25;1Z091YW70393388405;NY;12546;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/25;1Z091YW70393388405;NY;12546;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70399506105;OH;43113;48;76;8;Ground Residential Third Party;34.1;M T L International
2016/2/25;1Z091YW70399506105;OH;43113;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70399506105;OH;43113;0;0;8;Delivery Area Surcharge;3.15;M T L International
2016/2/25;1Z091YW70399506105;OH;43113;0;0;8;Fuel Surcharge;1.97;M T L International
2016/2/25;1Z091YW70399506105;OH;43113;0;0;8;Third Party Billing Service;1.03;M T L International
2016/2/25;1Z091YW70399506105;OH;43113;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70396058373;MI;49417;11;11;8;Ground Residential Third Party;10.04;M T L International
2016/2/25;1Z091YW70396058373;MI;49417;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70396058373;MI;49417;0;0;8;Fuel Surcharge;0.61;M T L International
2016/2/25;1Z091YW70396058373;MI;49417;0;0;8;Third Party Billing Service;0.32;M T L International
2016/2/25;1Z091YW70392072239;LA;70005;13;13;7;Ground Residential Third Party;10.3;M T L International
2016/2/25;1Z091YW70392072239;LA;70005;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70392072239;LA;70005;0;0;7;Fuel Surcharge;0.62;M T L International
2016/2/25;1Z091YW70392072239;LA;70005;0;0;7;Third Party Billing Service;0.33;M T L International
2016/2/25;1Z091YW70392415243;IL;60452;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/25;1Z091YW70392415243;IL;60452;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70392415243;IL;60452;0;0;7;Fuel Surcharge;1.2;M T L International
2016/2/25;1Z091YW70392415243;IL;60452;0;0;7;Third Party Billing Service;0.63;M T L International
2016/2/25;1Z091YW70392415243;IL;60452;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70391822457;NC;28305;5;10;8;Ground Residential Third Party;9.73;M T L International
2016/2/25;1Z091YW70391822457;NC;28305;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70391822457;NC;28305;0;0;8;Fuel Surcharge;0.59;M T L International
2016/2/25;1Z091YW70391822457;NC;28305;0;0;8;Third Party Billing Service;0.31;M T L International
2016/2/25;1Z091YW70391822457;NC;28305;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70394961506;MN;56518;16;27;7;Ground Residential Third Party;17.1;M T L International
2016/2/25;1Z091YW70394961506;MN;56518;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70394961506;MN;56518;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/25;1Z091YW70394961506;MN;56518;0;0;7;Fuel Surcharge;1.16;M T L International
2016/2/25;1Z091YW70394961506;MN;56518;0;0;7;Third Party Billing Service;0.61;M T L International
2016/2/25;1Z091YW70394961506;MN;56518;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70393797919;MO;63555;16;27;7;Ground Residential Third Party;17.1;M T L International
2016/2/25;1Z091YW70393797919;MO;63555;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70393797919;MO;63555;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/25;1Z091YW70393797919;MO;63555;0;0;7;Fuel Surcharge;1.16;M T L International
2016/2/25;1Z091YW70393797919;MO;63555;0;0;7;Third Party Billing Service;0.61;M T L International
2016/2/25;1Z091YW70393797919;MO;63555;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70393071336;OH;43701;9;9;8;Ground Commercial Third Party;8.83;M T L International
2016/2/25;1Z091YW70393071336;OH;43701;0;0;8;Fuel Surcharge;0.44;M T L International
2016/2/25;1Z091YW70393071336;OH;43701;0;0;8;Third Party Billing Service;0.23;M T L International
2016/2/25;1Z091YW70393069287;OH;43512;16;27;8;Ground Residential Third Party;20;M T L International
2016/2/25;1Z091YW70393069287;OH;43512;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70393069287;OH;43512;0;0;8;Delivery Area Surcharge;3.15;M T L International
2016/2/25;1Z091YW70393069287;OH;43512;0;0;8;Fuel Surcharge;1.26;M T L International
2016/2/25;1Z091YW70393069287;OH;43512;0;0;8;Third Party Billing Service;0.66;M T L International
2016/2/25;1Z091YW70393069287;OH;43512;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/25;1Z091YW70392173291;NC;28411;16;27;8;Ground Residential Third Party;20;M T L International
2016/2/25;1Z091YW70392173291;NC;28411;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/25;1Z091YW70392173291;NC;28411;0;0;8;Fuel Surcharge;1.11;M T L International
2016/2/25;1Z091YW70392173291;NC;28411;0;0;8;Third Party Billing Service;0.58;M T L International
2016/2/25;1Z091YW70392173291;NC;28411;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70393305557;CA;92054;5;10;2;Ground Commercial Third Party;6.94;M T L International
2016/2/26;1Z091YW70393305557;CA;92054;0;0;2;Fuel Surcharge;0.35;M T L International
2016/2/26;1Z091YW70393305557;CA;92054;0;0;2;Third Party Billing Service;0.18;M T L International
2016/2/26;1Z091YW70393305557;CA;92054;0;0;2;Ground Commercial Third Party;0;M T L International
2016/2/26;1Z091YW70393248066;CA;90650;24;38;2;Ground Residential Third Party;9.1;M T L International
2016/2/26;1Z091YW70393248066;CA;90650;0;0;2;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70393248066;CA;90650;0;0;2;Fuel Surcharge;0.56;M T L International
2016/2/26;1Z091YW70393248066;CA;90650;0;0;2;Third Party Billing Service;0.29;M T L International
2016/2/26;1Z091YW70393248066;CA;90650;0;0;2;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70391293010;AZ;85120;24;38;4;Ground Residential Third Party;12.47;M T L International
2016/2/26;1Z091YW70391293010;AZ;85120;0;0;4;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70391293010;AZ;85120;0;0;4;Fuel Surcharge;0.73;M T L International
2016/2/26;1Z091YW70391293010;AZ;85120;0;0;4;Third Party Billing Service;0.38;M T L International
2016/2/26;1Z091YW70391293010;AZ;85120;0;0;4;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70392090433;UT;84067;24;38;4;Ground Residential Third Party;12.47;M T L International
2016/2/26;1Z091YW70392090433;UT;84067;0;0;4;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70392090433;UT;84067;0;0;4;Fuel Surcharge;0.73;M T L International
2016/2/26;1Z091YW70392090433;UT;84067;0;0;4;Third Party Billing Service;0.38;M T L International
2016/2/26;1Z091YW70392090433;UT;84067;0;0;4;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70391073169;CA;93901;16;27;3;Ground Commercial Third Party;8.95;M T L International
2016/2/26;1Z091YW70391073169;CA;93901;0;0;3;Fuel Surcharge;0.45;M T L International
2016/2/26;1Z091YW70391073169;CA;93901;0;0;3;Third Party Billing Service;0.24;M T L International
2016/2/26;1Z091YW70391073169;CA;93901;0;0;3;Ground Commercial Third Party;0;M T L International
2016/2/26;1Z091YW70390600804;NM;87002;11;11;5;Ground Residential Third Party;7.4;M T L International
2016/2/26;1Z091YW70390600804;NM;87002;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70390600804;NM;87002;0;0;5;Delivery Area Surcharge - Extended;4;M T L International
2016/2/26;1Z091YW70390600804;NM;87002;0;0;5;Fuel Surcharge;0.68;M T L International
2016/2/26;1Z091YW70390600804;NM;87002;0;0;5;Third Party Billing Service;0.35;M T L International
2016/2/26;1Z091YW70392017692;CA;90250;16;27;2;Ground Commercial Third Party;7.77;M T L International
2016/2/26;1Z091YW70392017692;CA;90250;0;0;2;Fuel Surcharge;0.39;M T L International
2016/2/26;1Z091YW70392017692;CA;90250;0;0;2;Third Party Billing Service;0.2;M T L International
2016/2/26;1Z091YW70392017692;CA;90250;0;0;2;Ground Commercial Third Party;0;M T L International
2016/2/26;1Z091YW70393731757;WI;53955;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/26;1Z091YW70393731757;WI;53955;0;0;7;Residential Surcharge;2.11;M T L International
